202105|Accounting|Accounting I|55696|ACCT 2101|ES|Class|12:30 pm - 2:40 pm|MTWR|College of Business 200|Ryan   Blunck (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Industrial & Systems Engr|Intro Analytics Modeling|57908|ISYE 6501|OAN|Class|TBA||TBA|Joel S  Sokol (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Industrial & Systems Engr|Intro Analytics Modeling|59900|ISYE 6501|QCH|Class|TBA||TBA|Joel S  Sokol (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Industrial & Systems Engr|Simulation|59973|ISYE 6644|A|Class|TBA||TBA|David   Goldsman (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Industrial & Systems Engr|Simulation|58014|ISYE 6644|AQ|Class|9:30 am - 12:15 pm|MWF|TBA|Christos   Alexopoulos (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteSynchronousCourse
202105|Industrial & Systems Engr|Simulation|59398|ISYE 6644|O01|Class|TBA||TBA|David   Goldsman (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Industrial & Systems Engr|Simulation|57906|ISYE 6644|OAN|Class|TBA||TBA|David   Goldsman (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Industrial & Systems Engr|Simulation|58015|ISYE 6644|Q|Class|TBA||TBA|Christos   Alexopoulos (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse
202105|Industrial & Systems Engr|Statistical Methods|57784|ISYE 6739|AQ|Class|TBA||TBA|David   Goldsman (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse
202105|Industrial & Systems Engr|Statistical Methods|56547|ISYE 6739|Q|Class|TBA||TBA|David   Goldsman (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse
202105|Industrial & Systems Engr|Statistical Methods|60462|ISYE 6739|QSZ|Class|TBA||TBA|David   Goldsman (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Industrial & Systems Engr|Computational Data Analy|59898|ISYE 6740|ACH|Class|TBA||TBA|Yao   Xie (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Industrial & Systems Engr|Computational Data Analy|59399|ISYE 6740|OAN|Class|TBA||TBA|Yao   Xie (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Industrial & Systems Engr|Appld Analytics Pract|57227|ISYE 6748|AP1|Class|TBA||TBA|Joel S  Sokol (P)|GraduateSemester,UndergraduateSemester|6.000 Credits|RemoteAsynchronousCourse
202105|Industrial & Systems Engr|Appld Analytics Pract|58405|ISYE 6748|OAN|Class|TBA||TBA|Joel S  Sokol (P)|GraduateSemester,UndergraduateSemester|6.000 Credits|
202105|Industrial & Systems Engr|Special Topics|59908|ISYE 8803|A|Class|TBA||TBA|Kamran   Paynabar (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Industrial & Systems Engr|Special Topics|59400|ISYE 8803|O01|Class|TBA||TBA|Kamran   Paynabar (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Industrial & Systems Engr|Special Topics|58406|ISYE 8803|OAN|Class|TBA||TBA|Kamran   Paynabar (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|
202105|Industrial & Systems Engr|Special Topics|59899|ISYE 8803|QCH|Class|TBA||TBA|Kamran   Paynabar (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Industrial & Systems Engr|Special Topics|58447|ISYE 8811|A|Class|12:30 pm - 1:45 pm|M|Groseclose 119|Damon Phillip  Williams (P)|GraduateSemester,UndergraduateSemester|1.000 Credits|HybridCourse
202105|Industrial & Systems Engr|Special Problems in ISYE|54404|ISYE 8900|GOL|Class|TBA||TBA|David   Goldsman (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Special Problems in ISYE|55565|ISYE 8900|KES|Class|TBA||TBA|Pinar   Keskinocak (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Special Problems in ISYE|57341|ISYE 8900|LAN|Class|TBA||TBA|Guanghui   Lan (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Special Problems in ISYE|57129|ISYE 8900|MAG|Class|TBA||TBA|Siva Theja   Maguluri (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Special Problems in ISYE|52953|ISYE 8900|MTR|Class|TBA||TBA|Benoit   Montreuil (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Special Problems in ISYE|53149|ISYE 8900|PAY|Class|TBA||TBA|Kamran   Paynabar (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Special Problems in ISYE|58147|ISYE 8900|SAV|Class|TBA||TBA|Mathieu W  Savelsbergh (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Special Problems in ISYE|57321|ISYE 8900|SIN|Class|TBA||TBA|Mohit   Singh (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Special Problems in ISYE|57158|ISYE 8900|TOV|Class|TBA||TBA|Craig A  Tovey (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Special Problems in OR|57157|ISYE 8901|AYE|Class|TBA||TBA|Turgay   Ayer (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Special Problems in OR|54405|ISYE 8901|HUO|Class|TBA||TBA|Xiaoming   Huo (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Special Problems in OR|57180|ISYE 8901|MTR|Class|TBA||TBA|Benoit   Montreuil (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Special Problems in OR|57130|ISYE 8901|SUN|Class|TBA||TBA|Xu   Sun (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Special Problems in OR|53203|ISYE 8901|TOR|Class|TBA||TBA|Alejandro   Toriello (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Teaching Assistantship|60015|ISYE 8997|GOL|Class|TBA||TBA|David   Goldsman (P)|GraduateSemester,UndergraduateSemester|1.000 TO        6.000 Credits|
202105|Industrial & Systems Engr|Teaching Assistantship|58025|ISYE 8997|SOK|Class|TBA||TBA|Joel S  Sokol (P)|GraduateSemester,UndergraduateSemester|1.000 TO        6.000 Credits|
202105|Industrial & Systems Engr|Research Assistantship|59956|ISYE 8998|GOL|Class|TBA||TBA|David   Goldsman (P)|GraduateSemester,UndergraduateSemester|1.000 TO        6.000 Credits|
202105|Industrial & Systems Engr|Research Assistantship|58718|ISYE 8998|MAG|Class|TBA||TBA|Siva Theja   Maguluri (P)|GraduateSemester,UndergraduateSemester|1.000 TO        6.000 Credits|
202105|Industrial & Systems Engr|Research Assistantship|58221|ISYE 8998|MTR|Class|TBA||TBA|Benoit   Montreuil (P)|GraduateSemester,UndergraduateSemester|6.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|52941|ISYE 9000|ALE|Class|TBA||TBA|Christos   Alexopoulos (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|52950|ISYE 9000|AND|Class|TBA||TBA|Sigrun   Andradottir (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|55912|ISYE 9000|AYE|Class|TBA||TBA|Turgay   Ayer (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|52946|ISYE 9000|AYH|Class|TBA||TBA|Hayriye   Ayhan (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56990|ISYE 9000|CMM|Class|TBA||TBA|Rachel Autumn Dixon  Cummings (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|52947|ISYE 9000|DAH|Class|TBA||TBA|Mathieu   Dahan (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|53154|ISYE 9000|DEN|Class|TBA||TBA|Shijie   Deng (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|55558|ISYE 9000|DEY|Class|TBA||TBA|Santanu Subhas  Dey (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|53353|ISYE 9000|ERE|Class|TBA||TBA|Alan L.  Erera (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56985|ISYE 9000|FOL|Class|TBA||TBA|Robert D  Foley (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|54558|ISYE 9000|GEB|Class|TBA||TBA|Nagi Z  Gebraeel (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|52944|ISYE 9000|GOL|Class|TBA||TBA|David   Goldsman (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|55908|ISYE 9000|GUP|Class|TBA||TBA|Swati   Gupta (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|53260|ISYE 9000|HUO|Class|TBA||TBA|Xiaoming   Huo (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|54097|ISYE 9000|JOS|Class|TBA||TBA|Roshan Vengazhiyil  Joseph (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|53201|ISYE 9000|KES|Class|TBA||TBA|Pinar   Keskinocak (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|54636|ISYE 9000|KIM|Class|TBA||TBA|Seong-Hee   Kim (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|52939|ISYE 9000|KLE|Class|TBA||TBA|Anton J  Kleywegt (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|57201|ISYE 9000|LAN|Class|TBA||TBA|Guanghui   Lan (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|57397|ISYE 9000|LIJ|Class|TBA||TBA|Jing   Li (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|53150|ISYE 9000|LUJ|Class|TBA||TBA|Jye-Chyi   Lu (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56282|ISYE 9000|MAG|Class|TBA||TBA|Siva Theja   Maguluri (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|52948|ISYE 9000|MCG|Class|TBA||TBA|Leon F  McGinnis (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|54716|ISYE 9000|MEI|Class|TBA||TBA|Yajun   Mei (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|52949|ISYE 9000|MON|Class|TBA||TBA|Renato D  Monteiro (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56988|ISYE 9000|MTR|Class|TBA||TBA|Benoit   Montreuil (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56592|ISYE 9000|MUK|Class|TBA||TBA|Debankur   Mukherjee (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|52952|ISYE 9000|NAZ|Class|TBA||TBA|Dima   Nazzal (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|54971|ISYE 9000|NM2|Class|TBA||TBA|Arkadi   Nemirovski (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|58220|ISYE 9000|PAN|Class|TBA||TBA|Ashwin   Pananjady Martin (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56517|ISYE 9000|PAY|Class|TBA||TBA|Kamran   Paynabar (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56887|ISYE 9000|PTA|Class|TBA||TBA|Srinivas   Peeta (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|52951|ISYE 9000|REV|Class|TBA||TBA|Spiridon A  Reveliotis (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56989|ISYE 9000|ROM|Class|TBA||TBA|Hilbrand Edwin  Romeijn (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|53199|ISYE 9000|SAH|Class|TBA||TBA|Nikolaos   Sahinidis (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|54089|ISYE 9000|SER|Class|TBA||TBA|Nicoleta   Serban (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|52940|ISYE 9000|SHA|Class|TBA||TBA|Alexander   Shapiro (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|55521|ISYE 9000|SHI|Class|TBA||TBA|Jianjun Jan  Shi (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|57395|ISYE 9000|SIN|Class|TBA||TBA|Mohit   Singh (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|53207|ISYE 9000|SOK|Class|TBA||TBA|Joel S  Sokol (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56124|ISYE 9000|STE|Class|TBA||TBA|Lauren Nicole  Steimle (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56876|ISYE 9000|SUN|Class|TBA||TBA|Xu   Sun (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|54422|ISYE 9000|THO|Class|TBA||TBA|Valerie   Thomas (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|54406|ISYE 9000|TOR|Class|TBA||TBA|Alejandro   Toriello (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|53705|ISYE 9000|TOV|Class|TBA||TBA|Craig A  Tovey (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56885|ISYE 9000|VAN|Class|TBA||TBA|Pascal   Van Hentenryck (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|57989|ISYE 9000|WHB|Class|TBA||TBA|Hsu-Pin   Wang (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|57396|ISYE 9000|WHE|Class|TBA||TBA|He   Wang (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|53258|ISYE 9000|WHI|Class|TBA||TBA|Chelsea C.  White (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56089|ISYE 9000|WUC|Class|TBA||TBA|Chien-Fu Jeff  Wu (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56991|ISYE 9000|XIE|Class|TBA||TBA|Yao   Xie (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56754|ISYE 9000|ZHA|Class|TBA||TBA|Chun   Zhang (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|53257|ISYE 9000|ZHO|Class|TBA||TBA|Tuo   Zhao (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial & Systems Engr|Doctoral Thesis|56119|ISYE 9000|ZOE|Class|TBA||TBA|Enlu   Zhou (P)|GraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial Design|HistModern Indust Dsgn|58849|ID 2202|QUP|Class|TBA||TBA|Joyce D.  Medina (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse,HumanitiesRequirement,SummerOnlineCourse
202105|Industrial Design|History of Art 2|60148|ID 2242|2|Class|TBA||TBA|Joyce D.  Medina (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse,HumanitiesRequirement,SummerOnlineCourse
202105|Industrial Design|History of Art 2|60147|ID 2242|QUP|Class|TBA||TBA|Joyce D.  Medina (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse,HumanitiesRequirement,SummerOnlineCourse
202105|Industrial Design|Human Factors in Design|59136|ID 2320|3|Class|9:30 am - 12:15 pm|MWF|Klaus 1447|Young-Mi   Choi (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Industrial Design|Visual Design Thinking|59402|ID 2401|1|Class|3:30 pm - 6:15 pm|MWF|Architecture (East) 104|Stephen Paul  Chininis (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Industrial Design|Indust Dsgn Computing I|59435|ID 3103|QUL|Class|TBA||TBA|Timothy Gerard  Purdy (P)|GraduateSemester,UndergraduateSemester|0.000 Credits|RemoteAsynchronousCourse,SummerOnlineCourse
202105|Industrial Design|Indust Dsgn Computing I|57030|ID 3103|QUP|Class|TBA||TBA|Timothy Gerard  Purdy (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse,SummerOnlineCourse
202105|Industrial Design|Indust Dsgn Computing II|59436|ID 3104|QUL|Class|TBA||TBA|Timothy Gerard  Purdy (P)|GraduateSemester,UndergraduateSemester|0.000 Credits|RemoteAsynchronousCourse,SummerOnlineCourse
202105|Industrial Design|Indust Dsgn Computing II|57441|ID 3104|QUP|Class|TBA||TBA|Timothy Gerard  Purdy (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse,SummerOnlineCourse
202105|Industrial Design|Design Methods|59403|ID 3320|1|Class|9:30 am - 12:15 pm|MWF|Architecture (East) 104|Leila   Aflatoony (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Industrial Design|Special Topics|60421|ID 3813|AGX|Class|9:30 am - 10:45 am|MWF|TBA|Noah K  Posner (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Industrial Design|Special Topics|59383|ID 3824|1|Class|9:30 am - 12:15 pm|MTWR|Architecture (West) 261|Kevin Douglas  Shankwiler (P)|GraduateSemester,UndergraduateSemester|4.000 Credits|HybridCourse
202105|Industrial Design|Special Topics|59800|ID 3824|2|Class|9:30 am - 12:15 pm|MTWR|Architecture (West) 261|Kimberly   Snyder (P)|GraduateSemester,UndergraduateSemester|4.000 Credits|HybridCourse
202105|Industrial Design|Portfolio Development|59426|ID 4450|1|Class|6:30 pm - 8:40 pm|TR|TBA|Samuel Wesley  Harris (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Industrial Design|Undergraduate Research|60747|ID 4699|SWL|Class|TBA||TBA|Sang-Won   Leigh (P)|GraduateSemester,UndergraduateSemester|2.000 Credits|
202105|Industrial Design|Special TopicInfo Tech|59404|ID 4823|2|Class|9:30 am - 12:15 pm|TRF|Clough Commons 278|Courtney   Garvin (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Industrial Design|Special TopicInfo Tech|59887|ID 4823|3|Class|TBA||TBA|Timothy Gerard  Purdy (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse,SummerOnlineCourse
202105|Industrial Design|Special TopicInfo Tech|60675|ID 4823|3GR|Class|TBA||TBA|Timothy Gerard  Purdy (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse
202105|Industrial Design|Special TopicInfo Tech|60534|ID 4823|PDC|Class|12:30 pm - 3:15 pm|MWF|TBA|Roger MacLaren  Ball (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|SummerOnlineCourse,RemoteSynchronousCourse
202105|Industrial Design|Special TopicInfo Tech|60676|ID 4823|PGR|Class|12:30 pm - 3:15 pm|MWF|TBA|Roger MacLaren  Ball (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteSynchronousCourse
202105|Industrial Design|Special TopicInfo Tech|60834|ID 4823|QGR|Class|TBA||TBA|Sheryl   Ballenger (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse
202105|Industrial Design|Special TopicInfo Tech|57883|ID 4823|QUP|Class|TBA||TBA|Sheryl   Ballenger (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|RemoteAsynchronousCourse,SummerOnlineCourse
202105|Industrial Design|Spec Top: Collaborative|59415|ID 4833|MNR|Class|12:30 pm - 3:15 pm|MWF|Architecture (East) 104|Leila   Aflatoony (P)|GraduateSemester,UndergraduateSemester|3.000 Credits|HybridCourse
202105|Industrial Design|Master's Project|55561|ID 6400|JAS|Class|TBA||TBA|Jon Allen  Sanford (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial Design|Master's Project|59520|ID 6400|SH|Class|TBA||TBA|Stephen Webb  Harmon (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
202105|Industrial Design|Master's Project|60029|ID 6400|WIL|Class|TBA||TBA|Wendell Gordon  Wilson (P)|GraduateSemester,UndergraduateSemester|1.000 TO       21.000 Credits|
